reservation_status,adr,,,,,,,,
No-Show,114.75,,,,,,,,
Check-Out,112.03,,,,,,,,
Canceled,141.32,,,,,,,,
Check-Out,177.35,,,,,,,,
Canceled,95,,,,,,,,
No-Show,99,,,,,,,,
Check-Out,72.76,,,,,,,,
Canceled,117.9,,,,,,,,
Canceled,105.3,,,,,,,,
No-Show,85,,,,,,,,
No-Show,85,,,,,,,,
No-Show,85,,,,,,,,
No-Show,85,,,,,,,,
No-Show,105.34,,,,,,,,
No-Show,85,,,,,,,,
No-Show,85,,,,,,,,
No-Show,85,,,,,,,,
No-Show,85,,,,,,,,
No-Show,85,,,,,,,,
No-Show,85,,,,,,,,
Canceled,127,,,,,,,,
Canceled,126.9,,,,,,,,
Check-Out,114.3,,,,,,,,
Check-Out,135.9,,,,,,,,
Canceled,114.3,,,,,,,,
Canceled,143.1,,,,,,,,
Canceled,150.45,,,,,,,,
Canceled,148.75,,,,,,,,
Canceled,132.6,,,,,,,,
Check-Out,113.05,,,,,,,,
Canceled,108.11,,,,,,,,
Canceled,107.61,,,,,,,,
Canceled,116.11,,,,,,,,
No-Show,135,,,,,,,,
Canceled,89,,,,,,,,
No-Show,135,,,,,,,,
No-Show,135,,,,,,,,
No-Show,135,,,,,,,,
No-Show,135,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,110,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,141,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,98.1,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,160,,,,,,,,
Canceled,160,,,,,,,,
Canceled,160,,,,,,,,
Canceled,160,,,,,,,,
Canceled,160,,,,,,,,
Canceled,130,,,,,,,,
Canceled,187.85,,,,,,,,
Canceled,132.6,,,,,,,,
No-Show,148.04,,,,,,,,
Canceled,119,,,,,,,,
Canceled,95,,,,,,,,
Canceled,111.35,,,,,,,,
Canceled,98.1,,,,,,,,
Canceled,98.1,,,,,,,,
Canceled,98.1,,,,,,,,
Check-Out,114.75,,,,,,,,
Check-Out,198.9,,,,,,,,
Canceled,132.6,,,,,,,,
Check-Out,123.25,,,,,,,,
Check-Out,123.25,,,,,,,,
Check-Out,123.25,,,,,,,,
Check-Out,114.75,,,,,,,,
Check-Out,82.73,,,,,,,,
Check-Out,92.55,,,,,,,,
Check-Out,92.55,,,,,,,,
Check-Out,92.55,,,,,,,,
Canceled,92.55,,,,,,,,
Canceled,59,,,,,,,,
Canceled,161,,,,,,,,
Canceled,110,,,,,,,,
Canceled,110,,,,,,,,
Canceled,110,,,,,,,,
Canceled,59,,,,,,,,
Canceled,140.4,,,,,,,,
Canceled,62,,,,,,,,
Canceled,62,,,,,,,,
Canceled,62,,,,,,,,
Canceled,62,,,,,,,,
Canceled,207,,,,,,,,
Canceled,62,,,,,,,,
Canceled,62,,,,,,,,
Canceled,62,,,,,,,,
Canceled,62,,,,,,,,
Canceled,62,,,,,,,,
Canceled,140.4,,,,,,,,
Canceled,140.4,,,,,,,,
Canceled,62,,,,,,,,
Canceled,62,,,,,,,,
Canceled,62,,,,,,,,
Canceled,62,,,,,,,,
Canceled,62,,,,,,,,
Canceled,62,,,,,,,,
Canceled,62,,,,,,,,
Canceled,140.4,,,,,,,,
Canceled,140.4,,,,,,,,
Canceled,62,,,,,,,,
Canceled,62,,,,,,,,
Canceled,62,,,,,,,,
Canceled,62,,,,,,,,
Canceled,62,,,,,,,,
Canceled,62,,,,,,,,
Canceled,62,,,,,,,,
Canceled,62,,,,,,,,
Canceled,257.55,,,,,,,,
Canceled,62,,,,,,,,
Canceled,62,,,,,,,,
Canceled,62,,,,,,,,
Canceled,62,,,,,,,,
Canceled,62,,,,,,,,
Canceled,62,,,,,,,,
Check-Out,100,,,,,,,,
Canceled,100,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,160,,,,,,,,
Canceled,198.9,,,,,,,,
Check-Out,100,,,,,,,,
Canceled,100,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Canceled,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,100,,,,,,,,
Check-Out,160,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,119.85,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Canceled,198.9,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,119.85,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,100,,,,,,,,
Check-Out,100,,,,,,,,
Check-Out,110,,,,,,,,
Canceled,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,100,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,100,,,,,,,,
Check-Out,0,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,100,,,,,,,,
Check-Out,100,,,,,,,,
Canceled,100,,,,,,,,
Check-Out,198.9,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,100,,,,,,,,
Check-Out,0,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,100,,,,,,,,
Canceled,187.85,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,100,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,100,,,,,,,,
Check-Out,100,,,,,,,,
Canceled,100,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,100,,,,,,,,
Check-Out,100,,,,,,,,
Check-Out,110,,,,,,,,
Canceled,100,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,119.85,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,110,,,,,,,,
Check-Out,100,,,,,,,,
Canceled,100,,,,,,,,
Check-Out,123.25,,,,,,,,
Check-Out,119.85,,,,,,,,
Canceled,198.9,,,,,,,,
Check-Out,205,,,,,,,,
Canceled,140.4,,,,,,,,
Canceled,158,,,,,,,,
Canceled,140.4,,,,,,,,
Canceled,140.4,,,,,,,,
Canceled,140.4,,,,,,,,
Check-Out,119.85,,,,,,,,
Canceled,176,,,,,,,,
Canceled,140.4,,,,,,,,
Canceled,140.4,,,,,,,,
Canceled,140.4,,,,,,,,
Check-Out,128.35,,,,,,,,
Check-Out,114.3,,,,,,,,
Canceled,182.33,,,,,,,,
Canceled,140.4,,,,,,,,
Canceled,140.4,,,,,,,,
Canceled,140.4,,,,,,,,
Canceled,159.3,,,,,,,,
Canceled,153.3,,,,,,,,
Canceled,118.15,,,,,,,,
Canceled,118.15,,,,,,,,
Canceled,177.65,,,,,,,,
Canceled,135.4,,,,,,,,
Check-Out,118.15,,,,,,,,
Canceled,177.65,,,,,,,,
Canceled,140.4,,,,,,,,
Canceled,96,,,,,,,,
Canceled,96,,,,,,,,
Canceled,96,,,,,,,,
Canceled,96,,,,,,,,
Canceled,126.36,,,,,,,,
Canceled,96,,,,,,,,
Canceled,96,,,,,,,,
Canceled,96,,,,,,,,
Canceled,96,,,,,,,,
Canceled,96,,,,,,,,
Canceled,96,,,,,,,,
Canceled,121.5,,,,,,,,
Canceled,127.93,,,,,,,,
Canceled,140.4,,,,,,,,
Canceled,130.48,,,,,,,,
No-Show,140.4,,,,,,,,
Canceled,113.05,,,,,,,,
Canceled,140.4,,,,,,,,
Canceled,111,,,,,,,,
Check-Out,132.3,,,,,,,,
Canceled,65,,,,,,,,
Canceled,65,,,,,,,,
Canceled,65,,,,,,,,
Canceled,111,,,,,,,,
Canceled,159.3,,,,,,,,
Canceled,65,,,,,,,,
Canceled,121.5,,,,,,,,
Canceled,125,,,,,,,,
Canceled,80.75,,,,,,,,
Canceled,90,,,,,,,,
Canceled,90,,,,,,,,
Canceled,90,,,,,,,,
Canceled,90,,,,,,,,
No-Show,120,,,,,,,,
Canceled,114.3,,,,,,,,
Canceled,90,,,,,,,,
Canceled,125,,,,,,,,
Canceled,90,,,,,,,,
Canceled,112.33,,,,,,,,
Canceled,129.9,,,,,,,,
Canceled,116.1,,,,,,,,
No-Show,80.75,,,,,,,,
Canceled,90,,,,,,,,
Canceled,80.75,,,,,,,,
Canceled,90,,,,,,,,
Canceled,90,,,,,,,,
No-Show,129.9,,,,,,,,
Canceled,90,,,,,,,,
Canceled,90,,,,,,,,
Canceled,90,,,,,,,,
Canceled,90,,,,,,,,
Canceled,90,,,,,,,,
Canceled,109.65,,,,,,,,
Check-Out,108.16,,,,,,,,
Check-Out,108.16,,,,,,,,
Canceled,90,,,,,,,,
Canceled,130.9,,,,,,,,
Check-Out,108.16,,,,,,,,
Canceled,80.75,,,,,,,,
Canceled,117.73,,,,,,,,
Canceled,150.45,,,,,,,,
Canceled,98.6,,,,,,,,
Canceled,80.75,,,,,,,,
Check-Out,99.79,,,,,,,,
Check-Out,99.79,,,,,,,,
Canceled,216.86,,,,,,,,
Check-Out,72.15,,,,,,,,
Canceled,132.6,,,,,,,,
Canceled,120,,,,,,,,
Canceled,120,,,,,,,,
Canceled,120,,,,,,,,
Canceled,120,,,,,,,,
Canceled,120,,,,,,,,
Canceled,120,,,,,,,,
Canceled,120,,,,,,,,
Canceled,120,,,,,,,,
Canceled,120,,,,,,,,
No-Show,144.9,,,,,,,,
Canceled,120,,,,,,,,
Canceled,120,,,,,,,,
No-Show,120,,,,,,,,
Canceled,120,,,,,,,,
Canceled,120,,,,,,,,
Canceled,120,,,,,,,,
Canceled,120,,,,,,,,
Canceled,159,,,,,,,,
Canceled,120,,,,,,,,
Canceled,120,,,,,,,,
Canceled,94.35,,,,,,,,
Canceled,120,,,,,,,,
Canceled,170.1,,,,,,,,
Canceled,97.02,,,,,,,,
No-Show,109.35,,,,,,,,
No-Show,105.6,,,,,,,,
Canceled,102.15,,,,,,,,
No-Show,109.35,,,,,,,,
Canceled,112.42,,,,,,,,
Canceled,123,,,,,,,,
No-Show,109.35,,,,,,,,
Canceled,100.87,,,,,,,,
Canceled,94.8,,,,,,,,
Canceled,112.42,,,,,,,,
Canceled,102.15,,,,,,,,
Canceled,89,,,,,,,,
Canceled,121,,,,,,,,
Canceled,99.96,,,,,,,,
Canceled,115.84,,,,,,,,
Canceled,115.84,,,,,,,,
Canceled,128.84,,,,,,,,
Canceled,120,,,,,,,,
Canceled,120,,,,,,,,
Canceled,120,,,,,,,,
Canceled,111.35,,,,,,,,
Canceled,120,,,,,,,,
Canceled,120,,,,,,,,
Canceled,120,,,,,,,,
Canceled,120,,,,,,,,
Canceled,120,,,,,,,,
Canceled,120,,,,,,,,
Canceled,119,,,,,,,,
Canceled,116.1,,,,,,,,
Canceled,93.6,,,,,,,,
Canceled,119,,,,,,,,
Canceled,116.1,,,,,,,,
Canceled,198.9,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,125,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Check-Out,95.82,,,,,,,,
Canceled,111.35,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,109,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,143.1,,,,,,,,
Check-Out,95.82,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,139,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,112.8,,,,,,,,
Canceled,146.11,,,,,,,,
Canceled,112.8,,,,,,,,
Canceled,135.15,,,,,,,,
No-Show,109.65,,,,,,,,
Canceled,100,,,,,,,,
No-Show,109,,,,,,,,
Canceled,116.1,,,,,,,,
Canceled,89.1,,,,,,,,
No-Show,84.24,,,,,,,,
Canceled,159,,,,,,,,
Canceled,115.2,,,,,,,,
Canceled,157,,,,,,,,
Canceled,106.2,,,,,,,,
Canceled,140.4,,,,,,,,
Canceled,116.1,,,,,,,,
Canceled,140.4,,,,,,,,
Canceled,140.4,,,,,,,,
Canceled,132.6,,,,,,,,
Canceled,100.3,,,,,,,,
Canceled,159.3,,,,,,,,
Canceled,132.6,,,,,,,,
Canceled,187.85,,,,,,,,
Canceled,115.6,,,,,,,,
Canceled,115.6,,,,,,,,
Canceled,115.6,,,,,,,,
Canceled,115.6,,,,,,,,
Canceled,59,,,,,,,,
Check-Out,94.5,,,,,,,,
Canceled,140.4,,,,,,,,
Canceled,140.4,,,,,,,,
Canceled,140.4,,,,,,,,
Canceled,59,,,,,,,,
Canceled,111.35,,,,,,,,
Canceled,140.4,,,,,,,,
Canceled,121,,,,,,,,
Canceled,140.4,,,,,,,,
Canceled,140.4,,,,,,,,
Canceled,140,,,,,,,,
No-Show,100,,,,,,,,
Canceled,140,,,,,,,,
Canceled,140,,,,,,,,
Canceled,62,,,,,,,,
Canceled,62,,,,,,,,
Canceled,62,,,,,,,,
Canceled,62,,,,,,,,
Canceled,140,,,,,,,,
Canceled,140,,,,,,,,
Canceled,62,,,,,,,,
Canceled,62,,,,,,,,
Canceled,62,,,,,,,,
Canceled,62,,,,,,,,
Canceled,62,,,,,,,,
Check-Out,94.95,,,,,,,,
Canceled,62,,,,,,,,
Canceled,62,,,,,,,,
Canceled,140,,,,,,,,
Canceled,140,,,,,,,,
Canceled,140,,,,,,,,
Canceled,140,,,,,,,,
Canceled,159.3,,,,,,,,
Canceled,62,,,,,,,,
Canceled,140,,,,,,,,
Canceled,140,,,,,,,,
Canceled,140,,,,,,,,
Canceled,140,,,,,,,,
Canceled,140,,,,,,,,
Canceled,140,,,,,,,,
Canceled,140,,,,,,,,
Canceled,140,,,,,,,,
Canceled,140,,,,,,,,
Canceled,62,,,,,,,,
Canceled,62,,,,,,,,
Canceled,62,,,,,,,,
Canceled,62,,,,,,,,
Canceled,62,,,,,,,,
Canceled,62,,,,,,,,
Canceled,140,,,,,,,,
Canceled,62,,,,,,,,
Canceled,140,,,,,,,,
No-Show,157.14,,,,,,,,
Canceled,62,,,,,,,,
Canceled,62,,,,,,,,
Canceled,62,,,,,,,,
Canceled,140,,,,,,,,
Canceled,62,,,,,,,,
Canceled,62,,,,,,,,
Canceled,62,,,,,,,,
Canceled,140,,,,,,,,
Canceled,140,,,,,,,,
Canceled,140,,,,,,,,
Canceled,140,,,,,,,,
Canceled,140,,,,,,,,
Canceled,62,,,,,,,,
Canceled,62,,,,,,,,
Canceled,62,,,,,,,,
Canceled,62,,,,,,,,
Canceled,62,,,,,,,,
Canceled,140,,,,,,,,
Canceled,140,,,,,,,,
Canceled,140,,,,,,,,
No-Show,120,,,,,,,,
Canceled,159.3,,,,,,,,
Check-Out,95.4,,,,,,,,
Canceled,95,,,,,,,,
Canceled,116.1,,,,,,,,
Canceled,80.75,,,,,,,,
Canceled,159.3,,,,,,,,
Canceled,149.33,,,,,,,,
Canceled,124,,,,,,,,
Canceled,120,,,,,,,,
Canceled,159.3,,,,,,,,
Canceled,95.4,,,,,,,,
Canceled,120,,,,,,,,
Canceled,126.9,,,,,,,,
Canceled,198.9,,,,,,,,
Check-Out,100.8,,,,,,,,
Canceled,140.4,,,,,,,,
Canceled,116.1,,,,,,,,
Canceled,152.67,,,,,,,,
Canceled,120,,,,,,,,
Check-Out,100.8,,,,,,,,
Canceled,106.2,,,,,,,,
Canceled,126.9,,,,,,,,
Canceled,116.1,,,,,,,,
Canceled,116.1,,,,,,,,
Canceled,126.9,,,,,,,,
Canceled,116.1,,,,,,,,
Canceled,137.67,,,,,,,,
Canceled,124,,,,,,,,
Canceled,127.5,,,,,,,,
Canceled,132.6,,,,,,,,
Canceled,140.9,,,,,,,,
Canceled,104.76,,,,,,,,
Canceled,100.3,,,,,,,,
Canceled,100.3,,,,,,,,
Check-Out,95.4,,,,,,,,
Canceled,143.1,,,,,,,,
Canceled,126.36,,,,,,,,
Check-Out,124.2,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Check-Out,97.7,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,75,,,,,,,,
Canceled,150.3,,,,,,,,
Canceled,75,,,,,,,,
Canceled,131.4,,,,,,,,
Canceled,90.95,,,,,,,,
Canceled,137.4,,,,,,,,
Canceled,137.4,,,,,,,,
Canceled,159.3,,,,,,,,
Check-Out,77.23,,,,,,,,
Canceled,140.4,,,,,,,,
Canceled,159.3,,,,,,,,
Canceled,126.9,,,,,,,,
Canceled,159.3,,,,,,,,
No-Show,129,,,,,,,,
Canceled,140.4,,,,,,,,
Canceled,62.8,,,,,,,,
Canceled,62.8,,,,,,,,
Canceled,62.8,,,,,,,,
Canceled,62.8,,,,,,,,
Canceled,62.8,,,,,,,,
Canceled,154.8,,,,,,,,
Canceled,62.8,,,,,,,,
Canceled,62.8,,,,,,,,
Canceled,131.4,,,,,,,,
Canceled,62.8,,,,,,,,
Canceled,62.8,,,,,,,,
Canceled,62.8,,,,,,,,
Canceled,62.8,,,,,,,,
Canceled,62.8,,,,,,,,
Canceled,62.8,,,,,,,,
Canceled,150.3,,,,,,,,
Canceled,62.8,,,,,,,,
Canceled,62.8,,,,,,,,
Canceled,62.8,,,,,,,,
Canceled,62.8,,,,,,,,
Canceled,62.8,,,,,,,,
Canceled,131.4,,,,,,,,
Canceled,62.8,,,,,,,,
Canceled,62.8,,,,,,,,
Canceled,62.8,,,,,,,,
Canceled,62.8,,,,,,,,
No-Show,153.09,,,,,,,,
Canceled,62.8,,,,,,,,
Canceled,62.8,,,,,,,,
Canceled,62.8,,,,,,,,
Canceled,62.8,,,,,,,,
Canceled,62.8,,,,,,,,
Canceled,62.8,,,,,,,,
Canceled,109.2,,,,,,,,
Check-Out,115.2,,,,,,,,
Check-Out,106.2,,,,,,,,
Canceled,65,,,,,,,,
Check-Out,100.3,,,,,,,,
Check-Out,108.59,,,,,,,,
Check-Out,100.3,,,,,,,,
Check-Out,100.3,,,,,,,,
Canceled,144.14,,,,,,,,
Check-Out,95.69,,,,,,,,
Canceled,65,,,,,,,,
Canceled,65,,,,,,,,
Canceled,65,,,,,,,,
Canceled,65,,,,,,,,
Check-Out,115.2,,,,,,,,
Check-Out,115.2,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Canceled,100,,,,,,,,
Check-Out,116.82,,,,,,,,
Canceled,110,,,,,,,,
Canceled,109,,,,,,,,
Canceled,109,,,,,,,,
Canceled,120,,,,,,,,
Canceled,120,,,,,,,,
Canceled,120,,,,,,,,
Canceled,109,,,,,,,,
Canceled,120,,,,,,,,
Canceled,109,,,,,,,,
Canceled,120,,,,,,,,
Canceled,120,,,,,,,,
Canceled,109,,,,,,,,
Canceled,120,,,,,,,,
Canceled,120,,,,,,,,
Canceled,120,,,,,,,,
Canceled,87,,,,,,,,
Canceled,109,,,,,,,,
Canceled,120,,,,,,,,
Canceled,120,,,,,,,,
Canceled,115.32,,,,,,,,
Check-Out,115.32,,,,,,,,
No-Show,109,,,,,,,,
Canceled,156,,,,,,,,
No-Show,129,,,,,,,,
Canceled,139,,,,,,,,
Canceled,157.5,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,113.1,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
Canceled,130,,,,,,,,
